index_shangche,label_shangche,name,lat,lon,index_xiache,label_xiache,pop_dens,age_0_19,age_20_39,age_40_59,age_60,lu_comm,lu_res,lu_work,lu_pub,dis_pop,dis_poi
9023,1,东大路口,39.629851,116.379827,9023,2,4224,0.16,0.39,0.21,0.24,0.22,0.32,0.31,0.15,34.33,32.26
9024,1,岳家务村,39.63937,116.379062,9024,2,4420,0.17,0.39,0.21,0.23,0.23,0.32,0.31,0.14,33.27,31.2
9025,1,大兴陈各庄路口,39.644329,116.379046,9025,2,4303,0.17,0.44,0.16,0.23,0.23,0.29,0.33,0.15,32.71,30.65
9026,1,三顺庄,39.652867,116.378694,9026,2,4319,0.16,0.44,0.18,0.22,0.23,0.31,0.32,0.14,31.76,29.7
9027,1,东枣林村,39.660446,116.37733,9027,2,4045,0.16,0.44,0.17,0.23,0.21,0.33,0.33,0.13,30.92,28.86
9028,1,兴隆庄村西,39.669873,116.374967,9028,2,4734,0.17,0.42,0.17,0.24,0.23,0.33,0.31,0.13,29.87,27.8
9029,1,前大营新村,39.669638,116.370352,9029,2,4647,0.16,0.39,0.23,0.22,0.22,0.32,0.32,0.14,29.9,27.82
9030,1,西庄开发区东,39.669337,116.363232,9030,2,4526,0.17,0.4,0.19,0.24,0.21,0.33,0.3,0.16,29.94,27.86
9031,1,西庄开发区,39.670292,116.354795,9031,2,4775,0.16,0.38,0.21,0.25,0.22,0.31,0.33,0.14,29.86,27.77
9032,1,丰顺街南口,39.671575,116.346608,9032,2,4114,0.17,0.41,0.17,0.25,0.23,0.31,0.31,0.15,29.77,27.66
9033,1,狼各庄道口,39.674774,116.341724,9033,2,4125,0.17,0.42,0.19,0.22,0.23,0.31,0.31,0.15,29.45,27.34
9034,1,狼各庄北站,39.679593,116.340127,9034,2,4448,0.18,0.38,0.2,0.24,0.23,0.3,0.32,0.15,28.93,26.82
9035,1,天河北路,39.690726,116.336001,9035,2,4160,0.16,0.38,0.24,0.22,0.21,0.34,0.29,0.16,27.73,25.62
9036,6,枣园东里,39.752164,116.328969,9036,4,15252,0.14,0.37,0.27,0.22,0.11,0.42,0.32,0.15,21.06,18.93
9037,6,丽园小区北站,39.751735,116.313175,9037,4,17461,0.13,0.39,0.25,0.23,0.1,0.42,0.31,0.17,21.39,19.26
9038,6,康庄东巷路口,39.751776,116.307937,9038,4,15098,0.12,0.42,0.24,0.22,0.11,0.42,0.33,0.14,21.5,19.36
9039,6,兴康家园南门,39.751819,116.304185,9039,4,17452,0.13,0.4,0.22,0.25,0.12,0.39,0.33,0.16,21.58,19.45
9040,6,金地仰山西区,39.762012,116.305102,9040,4,16882,0.14,0.41,0.21,0.24,0.11,0.44,0.29,0.16,20.47,18.34
9041,6,康盛园小区北,39.762026,116.308614,9041,4,16647,0.14,0.41,0.21,0.24,0.12,0.42,0.31,0.15,20.38,18.25
9043,1,桂郭路口南,39.694225,116.403519,9043,2,4036,0.16,0.4,0.21,0.23,0.24,0.33,0.29,0.14,27.29,25.28
9044,1,魏善庄村,39.66437,116.418583,9044,2,4169,0.18,0.41,0.19,0.22,0.23,0.3,0.32,0.15,30.73,28.74
9045,1,大兴王各庄,39.670676,116.437697,9045,2,4110,0.18,0.42,0.18,0.22,0.21,0.33,0.31,0.15,30.29,28.35
9046,1,伊庄,39.676278,116.453519,9046,2,4023,0.17,0.38,0.23,0.22,0.23,0.31,0.31,0.15,29.96,28.07
9047,1,高庄,39.67922,116.462597,9047,2,4176,0.15,0.4,0.23,0.22,0.22,0.33,0.31,0.14,29.83,27.97
9048,1,大兴沙子营,39.6791,116.477419,9048,2,4182,0.15,0.43,0.18,0.24,0.24,0.33,0.3,0.13,30.19,28.38
9049,1,青云店,39.675816,116.506408,9049,2,4208,0.16,0.43,0.2,0.21,0.23,0.33,0.29,0.15,31.35,29.62
9051,1,庞各庄桥西,39.632228,116.31763,9051,2,4551,0.18,0.42,0.17,0.23,0.22,0.32,0.31,0.15,34.38,32.26
9052,1,幸福路,39.631787,116.311095,9052,2,4645,0.16,0.43,0.18,0.23,0.22,0.31,0.33,0.14,34.51,32.39
9053,1,富力华庭北门,39.631638,116.308211,9053,2,4562,0.18,0.41,0.2,0.21,0.22,0.3,0.33,0.15,34.57,32.44
9054,1,龙景湾小区北,39.628354,116.306843,9054,2,4496,0.16,0.43,0.18,0.23,0.21,0.33,0.32,0.14,34.95,32.82
9055,1,龙景湾小区,39.624289,116.30646,9055,2,4741,0.17,0.4,0.19,0.24,0.24,0.32,0.3,0.14,35.4,33.27
9056,1,龙景湾小区南,39.620498,116.307295,9056,2,4539,0.18,0.38,0.19,0.25,0.24,0.32,0.3,0.14,35.8,33.68
9057,1,隆顺路北口,39.619497,116.300768,9057,2,4574,0.16,0.43,0.18,0.23,0.24,0.3,0.33,0.13,36.01,33.88
9058,1,龙熙庄园,39.622281,116.299583,9058,2,4274,0.17,0.37,0.22,0.24,0.22,0.32,0.31,0.15,35.72,33.59
9059,1,龙熙旭辉小区,39.62686,116.29956,9059,2,4252,0.16,0.42,0.21,0.21,0.23,0.3,0.32,0.15,35.22,33.09
9060,1,中海云筑小区西门,39.63011,116.299534,9060,2,4013,0.15,0.43,0.17,0.25,0.22,0.32,0.3,0.16,34.86,32.73
9061,1,天恒旭辉小区,39.631582,116.297893,9061,2,4161,0.15,0.44,0.18,0.23,0.23,0.31,0.32,0.14,34.73,32.6
9062,1,天恒旭辉小区北门,39.634613,116.296685,9062,2,4322,0.17,0.41,0.18,0.24,0.24,0.32,0.31,0.13,34.42,32.29
9063,1,隆平大街北口,39.632959,116.29938,9063,2,4563,0.16,0.42,0.17,0.25,0.23,0.32,0.29,0.16,34.55,32.42
9065,0,东关小区南门,40.456376,115.974746,9065,0,1038,0.18,0.39,0.24,0.19,0.49,0.19,0.2,0.12,66.79,68.35
9066,0,延庆小营路口,40.457589,115.981873,9066,0,1194,0.19,0.38,0.24,0.19,0.49,0.21,0.18,0.12,66.6,68.17
9067,0,湖北小区,40.457773,115.985988,9067,0,1166,0.17,0.37,0.25,0.21,0.47,0.21,0.21,0.11,66.44,68.02
9068,0,石河营南门,40.458016,115.993461,9068,0,1127,0.18,0.37,0.24,0.21,0.51,0.19,0.19,0.11,66.16,67.74
9069,0,日上东门,40.46239,115.999119,9069,0,1161,0.2,0.33,0.25,0.22,0.52,0.18,0.19,0.11,66.35,67.95
9070,0,双路小区东门,40.464417,115.997856,9070,0,1118,0.2,0.38,0.23,0.19,0.48,0.2,0.19,0.13,66.6,68.2
9071,0,新城街,40.469672,115.978256,9071,0,1161,0.18,0.36,0.25,0.21,0.51,0.18,0.19,0.12,67.92,69.5
9072,0,国际会展中心,40.471255,115.976996,9072,0,1087,0.18,0.39,0.23,0.2,0.51,0.19,0.19,0.11,68.12,69.7
9073,0,国际会展中心西门,40.472564,115.972898,9073,0,1170,0.19,0.38,0.21,0.22,0.5,0.2,0.18,0.12,68.42,70
9074,0,延庆检察院,40.474889,115.971105,9074,0,1148,0.18,0.36,0.25,0.21,0.47,0.22,0.19,0.12,68.72,70.29
9075,0,八达岭温泉度假村,40.47151,115.970471,9075,0,1168,0.19,0.36,0.25,0.2,0.5,0.2,0.2,0.1,68.42,69.99
9076,0,延庆党校,40.470004,115.969183,9076,0,1161,0.18,0.38,0.24,0.2,0.5,0.21,0.18,0.11,68.33,69.9
9077,0,格兰山水二期东门,40.468144,115.966869,9077,0,1137,0.18,0.36,0.25,0.21,0.5,0.2,0.18,0.12,68.25,69.81
9078,0,温泉西里,40.464339,115.964129,9078,0,1099,0.18,0.34,0.26,0.22,0.51,0.19,0.19,0.11,68.01,69.56
9079,0,延庆北关,40.461636,115.963563,9079,0,1110,0.19,0.39,0.2,0.22,0.47,0.21,0.21,0.11,67.78,69.32
9080,0,延庆北关西,40.463167,115.9583,9080,0,1053,0.17,0.35,0.27,0.21,0.5,0.19,0.19,0.12,68.15,69.69
9081,0,延庆七中,40.463665,115.954475,9081,0,1135,0.18,0.38,0.22,0.22,0.47,0.2,0.2,0.13,68.37,69.9
9082,0,悦安居小区,40.463247,115.950137,9082,0,1015,0.2,0.38,0.22,0.2,0.49,0.2,0.18,0.13,68.52,70.05
9083,0,西屯小学,40.458531,115.941098,9083,0,1129,0.18,0.4,0.22,0.2,0.47,0.21,0.2,0.12,68.48,69.99
9084,0,新白庙村,40.459047,115.945748,9084,0,1109,0.18,0.39,0.21,0.22,0.5,0.2,0.19,0.11,68.32,69.83
9085,0,延庆十一中,40.459304,115.959305,9085,0,1151,0.18,0.33,0.27,0.22,0.5,0.19,0.2,0.11,67.74,69.28
9086,0,康安小区北门,40.45728,115.960418,9086,0,1140,0.17,0.36,0.26,0.21,0.48,0.19,0.21,0.12,67.5,69.03
9087,0,康安小区南门,40.452189,115.961078,9087,0,1051,0.2,0.34,0.27,0.19,0.52,0.18,0.2,0.1,66.99,68.52
9088,0,世园五号门,40.447829,115.960668,9088,0,1017,0.19,0.38,0.23,0.2,0.51,0.19,0.17,0.13,66.59,68.12
9089,0,世园四号门,40.442608,115.958287,9089,0,1043,0.18,0.37,0.25,0.2,0.52,0.19,0.18,0.11,66.21,67.72
9090,0,世园三号门,40.440818,115.956976,9090,0,1141,0.19,0.34,0.27,0.2,0.5,0.21,0.19,0.1,66.1,67.61
9091,0,百泉街西口,40.435913,115.958986,9091,0,1069,0.2,0.36,0.21,0.23,0.5,0.2,0.19,0.11,65.55,67.05
9092,0,百眼泉,40.438389,115.966857,9092,0,1002,0.19,0.39,0.22,0.2,0.51,0.19,0.18,0.12,65.43,66.95
9093,0,大石窑,40.725533,116.231126,9093,0,1083,0.18,0.36,0.26,0.2,0.49,0.19,0.19,0.13,88.34,90.33
9094,0,大石窑村口,40.72165,116.235595,9094,0,1127,0.2,0.35,0.23,0.22,0.47,0.21,0.21,0.11,87.86,89.85
9095,0,延庆张家湾,40.710036,116.242267,9095,0,1002,0.19,0.33,0.27,0.21,0.51,0.19,0.2,0.1,86.5,88.5
9096,0,熊洞沟,40.704073,116.24674,9096,0,1159,0.18,0.34,0.26,0.22,0.49,0.2,0.19,0.12,85.8,87.8
9097,0,水头村,40.747173,116.26313,9097,0,1119,0.2,0.36,0.25,0.19,0.5,0.19,0.18,0.13,90.4,92.42
9098,0,半沟村,40.728156,116.261985,9098,0,1190,0.18,0.38,0.21,0.23,0.49,0.2,0.2,0.11,88.31,90.32
9099,0,红旗甸北,40.704228,116.263683,9099,0,1166,0.17,0.35,0.28,0.2,0.49,0.21,0.2,0.1,85.65,87.66
9100,0,红旗甸,40.699524,116.268643,9100,0,1071,0.18,0.37,0.25,0.2,0.5,0.19,0.2,0.11,85.08,87.1
9101,0,延庆车道沟西,40.686247,116.274898,9101,0,1125,0.17,0.35,0.26,0.22,0.47,0.2,0.21,0.12,83.56,85.58
9102,0,延庆车道沟,40.686275,116.285924,9102,0,1049,0.18,0.37,0.26,0.19,0.49,0.19,0.21,0.11,83.48,85.5
9103,0,河口新村,40.669348,116.289913,9103,0,1193,0.18,0.38,0.24,0.2,0.5,0.2,0.19,0.11,81.57,83.6
9104,0,河口,40.662271,116.28894,9104,0,1120,0.2,0.34,0.23,0.23,0.48,0.22,0.19,0.11,80.8,82.82
9105,0,河东,40.660067,116.273069,9105,0,1075,0.2,0.35,0.25,0.2,0.52,0.19,0.19,0.1,80.68,82.7
9106,0,秀水湾,40.664677,116.266653,9106,0,1174,0.18,0.34,0.26,0.22,0.51,0.19,0.19,0.11,81.25,83.26
9107,0,六道河,40.682475,116.261194,9107,0,1127,0.17,0.36,0.28,0.19,0.48,0.21,0.19,0.12,83.27,85.28
9108,0,大窑,40.685549,116.256271,9108,0,1044,0.18,0.36,0.25,0.21,0.48,0.19,0.2,0.13,83.66,85.66
9109,0,干沟,40.657411,116.242526,9109,0,1013,0.18,0.39,0.22,0.21,0.5,0.2,0.19,0.11,80.7,82.69
9110,0,柏木井,40.620072,116.260038,9110,0,1159,0.18,0.35,0.26,0.21,0.5,0.2,0.19,0.11,76.39,78.39
9111,0,营盘,40.598599,116.262915,9111,0,1194,0.2,0.38,0.22,0.2,0.49,0.2,0.19,0.12,73.99,75.99
9112,0,马道梁村南,40.592058,116.253805,9112,0,1010,0.2,0.39,0.2,0.21,0.51,0.2,0.18,0.11,73.37,75.36
9113,0,马道梁,40.59468,116.24885,9113,0,1121,0.18,0.35,0.24,0.23,0.48,0.2,0.19,0.13,73.72,75.71
9114,0,山西沟,40.581188,116.235037,9114,0,1130,0.17,0.33,0.3,0.2,0.49,0.2,0.19,0.12,72.42,74.39
9115,0,山东沟,40.575942,116.232781,9115,0,1181,0.19,0.39,0.21,0.21,0.5,0.19,0.19,0.12,71.87,73.84
9116,0,刘斌堡村东,40.566787,116.222087,9116,0,1091,0.17,0.34,0.28,0.21,0.51,0.19,0.19,0.11,71.03,72.98
9117,0,刘斌堡东站,40.565762,116.218563,9117,0,1188,0.18,0.37,0.25,0.2,0.48,0.21,0.19,0.12,70.97,72.92
9118,0,刘斌堡,40.564857,116.213867,9118,0,1095,0.19,0.37,0.24,0.2,0.49,0.19,0.2,0.12,70.95,72.89
9119,0,刘斌堡西站,40.564688,116.209649,9119,0,1051,0.18,0.39,0.21,0.22,0.49,0.2,0.19,0.12,71,72.94
9120,0,永新堡,40.546943,116.175854,9120,0,1141,0.18,0.35,0.25,0.22,0.52,0.2,0.19,0.09,69.7,71.6
9121,0,延庆狮子营,40.542036,116.17086,9121,0,1087,0.18,0.38,0.25,0.19,0.49,0.21,0.18,0.12,69.27,71.17
9122,0,新合营,40.479258,116.034447,9122,0,1010,0.19,0.35,0.25,0.21,0.5,0.2,0.19,0.11,66.65,68.33
9123,0,延庆东桥东,40.470741,115.999484,9123,0,1179,0.18,0.37,0.24,0.21,0.51,0.2,0.19,0.1,67.15,68.76
9124,0,沙梁子,40.70826,116.448502,9124,0,1056,0.17,0.37,0.25,0.21,0.49,0.21,0.19,0.11,85.83,87.94
9125,0,天桥沟,40.714196,116.455519,9125,0,1044,0.18,0.37,0.24,0.21,0.48,0.2,0.2,0.12,86.54,88.64
9126,0,天桥子,40.720167,116.462764,9126,0,1081,0.18,0.35,0.28,0.19,0.52,0.18,0.18,0.12,87.25,89.36
9127,0,河西,40.724707,116.468163,9127,0,1078,0.18,0.37,0.24,0.21,0.48,0.19,0.2,0.13,87.79,89.9
9128,0,大栜树,40.731473,116.469884,9128,0,1063,0.2,0.38,0.22,0.2,0.48,0.19,0.21,0.12,88.56,90.67
9129,0,帽山沟村路口,40.736801,116.464809,9129,0,1120,0.17,0.39,0.21,0.23,0.5,0.18,0.2,0.12,89.11,91.22
9130,0,后沟,40.740954,116.464572,9130,0,1029,0.19,0.39,0.23,0.19,0.5,0.19,0.2,0.11,89.56,91.67
9131,0,延庆三间房,40.745013,116.465,9131,0,1070,0.18,0.35,0.25,0.22,0.51,0.2,0.19,0.1,90.02,92.13
9132,0,延庆三间房北,40.748302,116.463681,9132,0,1159,0.18,0.37,0.23,0.22,0.49,0.2,0.19,0.12,90.37,92.48
9133,0,三道河,40.749695,116.458315,9133,0,1007,0.2,0.36,0.22,0.22,0.49,0.2,0.2,0.11,90.49,92.6
9134,0,南湾,40.739094,116.439134,9134,0,1084,0.17,0.38,0.24,0.21,0.47,0.22,0.2,0.11,89.2,91.3
9135,0,收粮沟,40.743715,116.434635,9135,0,1044,0.19,0.33,0.28,0.2,0.49,0.2,0.21,0.1,89.69,91.79
9136,0,平台子,40.753119,116.427356,9136,0,1002,0.19,0.37,0.25,0.19,0.5,0.2,0.19,0.11,90.7,92.79
9137,0,河北,40.751947,116.415989,9137,0,1064,0.17,0.39,0.24,0.2,0.47,0.21,0.2,0.12,90.52,92.62
9138,0,前山,40.755872,116.395763,9138,0,1087,0.18,0.36,0.25,0.21,0.51,0.19,0.19,0.11,90.91,92.99
9139,0,花盆沟口,40.757404,116.393896,9139,0,1079,0.18,0.33,0.27,0.22,0.52,0.19,0.17,0.12,91.08,93.16
9140,0,花盆,40.756086,116.389105,9140,0,1063,0.2,0.38,0.21,0.21,0.51,0.2,0.18,0.11,90.92,93
9141,0,花盆村西,40.75243,116.381557,9141,0,1009,0.2,0.34,0.24,0.22,0.5,0.19,0.2,0.11,90.51,92.59
9142,0,鹿叫村东,40.746847,116.379445,9142,0,1150,0.19,0.36,0.25,0.2,0.48,0.19,0.2,0.13,89.89,91.96
9143,0,鹿叫,40.745036,116.372211,9143,0,1031,0.2,0.36,0.21,0.23,0.5,0.2,0.18,0.12,89.68,91.76
9144,0,千家店水泉沟,40.745051,116.367026,9144,0,1185,0.19,0.36,0.26,0.19,0.48,0.22,0.18,0.12,89.69,91.76
9145,0,大户岭路口,40.735737,116.361395,9145,0,1012,0.18,0.39,0.22,0.21,0.51,0.2,0.19,0.1,88.65,90.72
9146,0,小户岭,40.722593,116.354829,9146,0,1087,0.17,0.36,0.27,0.2,0.51,0.2,0.17,0.12,87.2,89.27
9147,0,小户岭新村,40.712977,116.356989,9147,0,1093,0.17,0.38,0.23,0.22,0.5,0.2,0.19,0.11,86.13,88.2
9148,0,大古坟沟,40.701111,116.352532,9148,0,1105,0.2,0.37,0.21,0.22,0.46,0.22,0.2,0.12,84.82,86.88
9149,0,延庆东店村北,40.697664,116.344891,9149,0,1158,0.17,0.34,0.3,0.19,0.48,0.19,0.2,0.13,84.45,86.51
9150,0,千家店,40.693683,116.342277,9150,0,1115,0.19,0.39,0.2,0.22,0.52,0.2,0.17,0.11,84.01,86.07
9151,0,千家店镇政府,40.691753,116.340281,9151,0,1143,0.2,0.34,0.24,0.22,0.49,0.19,0.2,0.12,83.8,85.86
9152,0,千家店卫生院,40.690803,116.337179,9152,0,1022,0.18,0.35,0.28,0.19,0.5,0.2,0.19,0.11,83.71,85.76
9153,0,延庆西店,40.691044,116.332561,9153,0,1044,0.19,0.35,0.24,0.22,0.47,0.22,0.19,0.12,83.75,85.8
9154,0,朝阳寺,40.690307,116.328576,9154,0,1124,0.17,0.35,0.27,0.21,0.48,0.21,0.19,0.12,83.68,85.73
9155,0,排子岭,40.686936,116.325312,9155,0,1048,0.18,0.36,0.25,0.21,0.48,0.21,0.2,0.11,83.32,85.37
9156,0,碴底下,40.683629,116.321074,9156,0,1192,0.19,0.36,0.26,0.19,0.5,0.21,0.18,0.11,82.97,85.02
9157,0,红石湾,40.678165,116.3161,9157,0,1165,0.19,0.36,0.23,0.22,0.49,0.19,0.19,0.13,82.39,84.43
9158,0,河口新村路口,40.664224,116.291807,9158,0,1096,0.17,0.34,0.3,0.19,0.49,0.2,0.2,0.11,80.99,83.02
9159,0,沙梁子村南,40.702046,116.452287,9159,0,1092,0.19,0.34,0.26,0.21,0.5,0.2,0.19,0.11,85.17,87.27
9160,0,三潭沟,40.696886,116.452444,9160,0,1008,0.2,0.35,0.24,0.21,0.5,0.18,0.19,0.13,84.6,86.7
9161,0,四潭沟,40.69365,116.456309,9161,0,1049,0.17,0.38,0.24,0.21,0.5,0.2,0.19,0.11,84.26,86.37
9162,0,滴水壶,40.681227,116.45232,9162,0,1135,0.19,0.4,0.21,0.2,0.49,0.2,0.19,0.12,82.86,84.97
9163,0,照山洼,40.683048,116.448279,9163,0,1016,0.18,0.36,0.26,0.2,0.5,0.2,0.19,0.11,83.03,85.14
9164,0,菜木沟,40.688013,116.445427,9164,0,1169,0.19,0.37,0.25,0.19,0.48,0.21,0.19,0.12,83.57,85.67
9165,0,下奶山,40.690069,116.428518,9165,0,1150,0.17,0.36,0.26,0.21,0.5,0.21,0.18,0.11,83.7,85.8
9166,0,上奶山,40.696327,116.419403,9166,0,1189,0.18,0.38,0.24,0.2,0.51,0.2,0.18,0.11,84.36,86.45
9167,0,下德龙湾,40.695971,116.388885,9167,0,1197,0.2,0.38,0.23,0.19,0.47,0.2,0.21,0.12,84.24,86.32
9168,0,古家窑,40.696831,116.375144,9168,0,1156,0.19,0.39,0.2,0.22,0.5,0.19,0.2,0.11,84.32,86.4
9169,0,上德龙湾,40.700324,116.363722,9169,0,1051,0.2,0.38,0.2,0.22,0.5,0.2,0.18,0.12,84.71,86.79
9170,0,河南,40.692973,116.346464,9170,0,1180,0.18,0.39,0.23,0.2,0.49,0.21,0.2,0.1,83.92,85.99
9171,0,九眼楼长城景区,40.490092,116.485595,9171,0,1073,0.17,0.38,0.24,0.21,0.5,0.21,0.18,0.11,62.07,64.2
9172,0,石窑村,40.495363,116.474255,9172,0,1023,0.2,0.37,0.24,0.19,0.51,0.19,0.2,0.1,62.51,64.64
9173,0,三楼,40.497216,116.468394,9173,0,1094,0.2,0.36,0.24,0.2,0.46,0.21,0.21,0.12,62.65,64.77
9174,0,二楼,40.501048,116.457265,9174,0,1041,0.2,0.35,0.25,0.2,0.51,0.19,0.19,0.11,62.96,65.08
9175,0,郭家湾,40.501474,116.452982,9175,0,1113,0.2,0.35,0.25,0.2,0.48,0.19,0.21,0.12,62.97,65.08
9176,0,永安堡,40.503326,116.437439,9176,0,1150,0.18,0.39,0.21,0.22,0.47,0.21,0.21,0.11,63.04,65.15
9177,0,岔石口,40.510332,116.422417,9177,0,1060,0.18,0.35,0.26,0.21,0.48,0.2,0.19,0.13,63.72,65.83
9178,0,四十亩地,40.521111,116.412305,9178,0,1169,0.17,0.35,0.28,0.2,0.49,0.2,0.2,0.11,64.87,66.97
9179,0,椴木沟,40.527276,116.410233,9179,0,1036,0.18,0.37,0.25,0.2,0.52,0.18,0.19,0.11,65.54,67.64
9180,0,天门关,40.541135,116.394324,9180,0,1136,0.2,0.39,0.22,0.19,0.49,0.2,0.2,0.11,67.03,69.12
9181,0,大胜岭,40.544647,116.382328,9181,0,1155,0.17,0.33,0.29,0.21,0.49,0.21,0.19,0.11,67.41,69.49
9182,0,四海南湾,40.542732,116.366315,9182,0,1090,0.18,0.37,0.23,0.22,0.52,0.18,0.18,0.12,67.19,69.26
9183,0,王顺沟路口,40.548157,116.353375,9183,0,1198,0.18,0.39,0.22,0.21,0.51,0.21,0.18,0.1,67.81,69.87
9184,0,黑汉岭,40.55152,116.350331,9184,0,1129,0.19,0.33,0.27,0.21,0.5,0.19,0.18,0.13,68.19,70.25
9185,0,大吉祥,40.557796,116.344482,9185,0,1026,0.18,0.34,0.27,0.21,0.49,0.19,0.2,0.12,68.91,70.96
9186,0,小吉祥,40.556046,116.329046,9186,0,1103,0.18,0.34,0.27,0.21,0.49,0.21,0.18,0.12,68.77,70.82
9187,0,红果寺,40.550309,116.318272,9187,0,1130,0.18,0.34,0.27,0.21,0.51,0.19,0.18,0.12,68.19,70.23
9188,0,周四沟,40.54934,116.29615,9188,0,1056,0.2,0.34,0.26,0.2,0.51,0.19,0.18,0.12,68.24,70.26
9189,0,周四沟村西,40.549746,116.29091,9189,0,1027,0.18,0.39,0.23,0.2,0.51,0.18,0.2,0.11,68.32,70.34
9190,0,大观头,40.552755,116.253289,9190,0,1060,0.2,0.35,0.24,0.21,0.51,0.2,0.17,0.12,69.05,71.04
9191,0,小观头,40.561602,116.238586,9191,0,1025,0.19,0.38,0.23,0.2,0.49,0.18,0.2,0.13,70.22,72.19
9192,0,山南沟,40.568167,116.233652,9192,0,1140,0.19,0.37,0.23,0.21,0.48,0.2,0.2,0.12,71.01,72.98
9193,0,香营卫生院,40.569362,116.141501,9193,0,1060,0.19,0.38,0.23,0.2,0.51,0.19,0.18,0.12,72.85,74.72
9194,0,香营水库管理处,40.576751,116.143034,9194,0,1129,0.19,0.39,0.22,0.2,0.5,0.2,0.18,0.12,73.61,75.48
9195,0,上下垙,40.587588,116.116564,9195,0,1056,0.18,0.34,0.26,0.22,0.48,0.2,0.2,0.12,75.39,77.24
9196,0,黑峪口,40.58765,116.106649,9196,0,1003,0.2,0.39,0.18,0.23,0.48,0.2,0.2,0.12,75.64,77.48
9197,0,屈家窑,40.591591,116.100702,9197,0,1034,0.2,0.39,0.18,0.23,0.49,0.19,0.19,0.13,76.21,78.05
9198,0,黄峪口村东,40.595272,116.096438,9198,0,1170,0.18,0.34,0.28,0.2,0.5,0.21,0.17,0.12,76.71,78.54
9199,0,黄峪口村,40.595002,116.094507,9199,0,1120,0.18,0.36,0.27,0.19,0.49,0.21,0.19,0.11,76.73,78.56
9200,0,黄峪口,40.586686,116.092557,9200,0,1054,0.2,0.39,0.18,0.23,0.5,0.2,0.18,0.12,75.9,77.73
9201,0,白洋峪,40.585109,116.084535,9201,0,1174,0.19,0.33,0.29,0.19,0.5,0.19,0.2,0.11,75.95,77.77
9202,0,北张庄,40.582945,116.075288,9202,0,1115,0.19,0.34,0.28,0.19,0.49,0.2,0.2,0.11,75.98,77.79
9203,0,烧窑峪,40.577253,116.054981,9203,0,1107,0.2,0.39,0.19,0.22,0.48,0.21,0.2,0.11,75.98,77.76
9204,0,云瀑沟,40.573906,116.048533,9204,0,1055,0.2,0.33,0.26,0.21,0.47,0.21,0.21,0.11,75.83,77.6
9205,0,延庆白草洼北,40.5708,116.042726,9205,0,1199,0.18,0.35,0.27,0.2,0.49,0.19,0.2,0.12,75.69,77.45
9206,0,延庆白草洼,40.562071,116.033695,9206,0,1075,0.2,0.33,0.25,0.22,0.48,0.21,0.2,0.11,75.08,76.82
9207,0,界碑石,40.55214,116.025693,9207,0,1145,0.19,0.39,0.22,0.2,0.48,0.22,0.19,0.11,74.33,76.05
9208,0,延庆古城北,40.550104,116.019782,9208,0,1087,0.18,0.35,0.27,0.2,0.48,0.21,0.19,0.12,74.33,76.04
9209,0,延庆古城路口,40.538298,116.01256,9209,0,1107,0.18,0.35,0.27,0.2,0.49,0.21,0.19,0.11,73.38,75.07
9210,0,龙庆峡,40.533628,116.011988,9210,0,1122,0.17,0.35,0.27,0.21,0.5,0.2,0.19,0.11,72.93,74.62
9211,0,上郝庄,40.524424,116.018578,9211,0,1020,0.2,0.37,0.24,0.19,0.49,0.21,0.19,0.11,71.77,73.46
9212,0,下郝庄,40.516862,116.02836,9212,0,1191,0.18,0.36,0.25,0.21,0.49,0.19,0.2,0.12,70.66,72.35
9213,0,孙庄,40.509955,116.033852,9213,0,1118,0.19,0.36,0.26,0.19,0.5,0.21,0.18,0.11,69.77,71.46
9214,0,东王化营路口,40.489419,116.039015,9214,0,1136,0.17,0.34,0.26,0.23,0.49,0.21,0.19,0.11,67.51,69.2
9215,0,东王化营,40.485368,116.035973,9215,0,1041,0.2,0.37,0.23,0.2,0.48,0.19,0.2,0.13,67.21,68.89
9216,0,王化营路口,40.483103,116.034318,9216,0,1163,0.2,0.37,0.23,0.2,0.51,0.21,0.17,0.11,67.04,68.72
9217,0,汉家川河北村,40.442527,116.254333,9217,0,1137,0.2,0.35,0.25,0.2,0.51,0.18,0.19,0.12,56.95,58.91
9218,0,汉家川河北村南,40.44067,116.253252,9218,0,1164,0.18,0.37,0.25,0.2,0.49,0.2,0.2,0.11,56.76,58.72
9219,0,汉家川河南村,40.436151,116.250815,9219,0,1080,0.19,0.39,0.19,0.23,0.5,0.18,0.2,0.12,56.3,58.26
9220,0,水泉沟北,40.427374,116.251386,9220,0,1179,0.19,0.39,0.21,0.21,0.49,0.2,0.19,0.12,55.33,57.29
9221,0,里长沟,40.437242,116.210247,9221,0,1083,0.19,0.39,0.2,0.22,0.5,0.21,0.18,0.11,57.16,59.06
9222,0,董家沟,40.425932,116.188555,9222,0,1098,0.2,0.34,0.24,0.22,0.51,0.2,0.18,0.11,56.42,58.29
9223,0,慈母川,40.415432,116.196362,9223,0,1127,0.2,0.37,0.23,0.2,0.53,0.19,0.18,0.1,55.12,56.99
9224,0,霹破石,40.410396,116.185484,9224,0,1173,0.18,0.39,0.24,0.19,0.48,0.22,0.19,0.11,54.84,56.69
9225,0,景而沟,40.406769,116.168155,9225,0,1093,0.2,0.37,0.22,0.21,0.5,0.2,0.19,0.11,54.9,56.73
